ANIO,PERIODO,TIPO_HECHO,GENERO,ESTADO_CIVIL,FECHA_NACIMIENTO,PAIS,CIUDAD_NACIMIENTO,CIUDAD_RECIDENCIA,DEPARTEMENTO_COLEGIO,MUNICIPIO_COLEGIO,COLEGIO,NATURALEZA_COLEGIO,SNIES,PROGRAMA,FACULTAD,MODALIDAD,METODOLOGIA,SEDE
2021,2,ADMITIDOS,MASCULINO,SOLTERO,05/26/1999 12:00:00 AM,COLOMBIA,RESTREPO,VILLAVICENCIO,META,VILLAVICENCIO,INSTITUCION EDUCATIVA GERMAN ARCINIEGAS,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,03/23/2002 12:00:00 AM,COLOMBIA,TUNJA,VILLAVICENCIO,META,VILLAVICENCIO,INSTITUCION EDUCATIVA COL. GUILLERMO NIÂ¿O MEDINA,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,SOLTERO,10/11/2001 12:00:00 AM,COLOMBIA,ACACÍAS,ACACÍAS,META,ACACÍAS,IE NORMAL SUPERIOR DE ACACIAS,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,03/05/2002 12:00:00 AM,COLOMBIA,BOGOTÁ D.C.,VILLAVICENCIO,META,VILLAVICENCIO,COL COFREM,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,09/04/2002 12:00:00 AM,COLOMBIA,BOGOTÁ D.C.,VILLAVICENCIO,META,VILLAVICENCIO,INEM LUIS LOPEZ DE MESA,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,12/24/2002 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,INSTITUCION EDUCATIVA INSTITUTO FRANCISCO JOSE DE CALDAS,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,04/08/2002 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO DEPARTAMENTAL GILBERTO ALZATE AVENDAÂ¿O,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,09/19/2001 12:00:00 AM,COLOMBIA,ACACÍAS,ACACÍAS,META,ACACÍAS,INST UNID EDUC DINAMARCA,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,SOLTERO,01/03/2003 12:00:00 AM,COLOMBIA,LETICIA,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO PENIEL DE VILLAVICENCIO,NO OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,03/13/2002 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COL LUIS CARLOS GALAN SARMIENTO,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,05/25/2003 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,GUAMAL,JOSE MARIA CORDOBA,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,01/07/2000 12:00:00 AM,COLOMBIA,BOGOTÁ D.C.,VILLAVICENCIO,META,VILLAVICENCIO,INSTITUCION EDUCATIVA ABRAHAM LINCOLN,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,11/14/2002 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,BOGOTÁ D.C.,BOGOTÁ D.C.,CORPORACION TECNOLOGICA EMPRESARIAL,NO OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,07/23/2003 12:00:00 AM,COLOMBIA,BOGOTÁ D.C.,ACACÍAS,CUNDINAMARCA,MOSQUERA,COLEGIO BILINGÜE MELANIE KLEIN SCHOOL,NO OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,11/07/2003 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,I E COL JORGE ELIECER GAITAN AYALA,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,SOLTERO,01/12/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,INSTITUCION EDUCATIVA COLEGIO GUATIQUIA,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,05/22/2000 12:00:00 AM,COLOMBIA,GRANADA,VILLAVICENCIO,META,VILLAVICENCIO,I E COL JORGE ELIECER GAITAN AYALA,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,03/04/2003 12:00:00 AM,COLOMBIA,VILLAVICENCIO,RESTREPO,META,RESTREPO,INSTITUCION EDUCATIVA EMILIANO RESTREPO ECHAVARRIA,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,SOLTERO,04/21/2003 12:00:00 AM,COLOMBIA,BOGOTÁ D.C.,ACACÍAS,BOGOTÁ D.C.,BOGOTÁ D.C.,COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED),OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,07/21/2002 12:00:00 AM,COLOMBIA,VILLAVICENCIO,CUMARAL,META,CUMARAL,SAN ISIDRO DE VERACRUZ,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,01/17/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,INEM LUIS LOPEZ DE MESA,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,10/16/2003 12:00:00 AM,COLOMBIA,CUMARAL,CUMARAL,META,CUMARAL,JOSÉ ANTONIO GALÁN,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,SOLTERO,02/20/2003 12:00:00 AM,COLOMBIA,ACACÍAS,VILLAVICENCIO,META,VILLAVICENCIO,FRANCISCO JOSÉ DE CALDAS,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,SOLTERO,04/29/2002 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO FRANCISCO ARANGO,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,08/18/2001 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO EL DIVINO SALVADOR,NO OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,SOLTERO,09/07/2003 12:00:00 AM,COLOMBIA,BOGOTÁ D.C.,VILLAVICENCIO,META,VILLAVICENCIO,INEM LUIS LOPEZ DE MESA,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,08/03/2001 12:00:00 AM,COLOMBIA,EL DONCELLO,VILLAVICENCIO,META,VILLAVICENCIO,ESC NORMAL SUPERIOR DE VILLAVICENCIO,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,03/04/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,ESC NORMAL SUPERIOR DE VILLAVICENCIO,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,SOLTERO,06/01/2001 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO NUESTRA SEÂ¿ORA DE FATIMA-PONAL,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,12/05/2003 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,INSTITUCION EDUCATIVA COLEGIO BASICO BUENOS AIRES,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,08/27/1999 12:00:00 AM,COLOMBIA,GIRARDOT,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO ABRAHAM LINCOLN,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,06/12/2001 12:00:00 AM,COLOMBIA,PUERTO LÓPEZ,PUERTO LÓPEZ,META,PUERTO LÓPEZ,INST EDUC COLEGIO NACIONAL ENRIQUE OLAYA HERRERA,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,SOLTERO,09/09/1999 12:00:00 AM,COLOMBIA,BOGOTÁ D.C.,BOGOTÁ D.C.,BOGOTÁ D.C.,BOGOTÁ D.C.,INST EDUCACION Y VIDA,NO OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,10/03/2003 12:00:00 AM,COLOMBIA,VILLANUEVA,VILLANUEVA,CASANARE,VILLANUEVA,IE EZEQUIEL MORENO Y DIAZ,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,09/26/2002 12:00:00 AM,COLOMBIA,ZIPAQUIRÁ,VILLAVICENCIO,META,VILLAVICENCIO,COL DPTAL NARCISO JOSE MATUS TORRES,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,08/26/1984 12:00:00 AM,COLOMBIA,BOGOTÁ D.C.,VILLAVICENCIO,BOGOTÁ D.C.,BOGOTÁ D.C.,LICEO MAX PLANCK,NO OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,08/02/2002 12:00:00 AM,COLOMBIA,BOGOTÁ D.C.,GRANADA,META,GRANADA,IE AGRICOLA LA HOLANDA,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,04/25/1999 12:00:00 AM,COLOMBIA,BOGOTÁ D.C.,VILLAVICENCIO,BOGOTÁ D.C.,BOGOTÁ D.C.,CENTRO EDUCATIVO LOMBARDIA,NO OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,02/14/2000 12:00:00 AM,COLOMBIA,YOPAL,CHAMEZA,CUNDINAMARCA,FACATATIVÁ,COLEGIO ZAFIR,NO OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,09/02/2002 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,VALLE DEL CAUCA,CARTAGO,GABO,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,SOLTERO,02/08/2002 12:00:00 AM,COLOMBIA,BOGOTÁ D.C.,VILLAVICENCIO,META,VILLAVICENCIO,INEM LUIS LOPEZ DE MESA,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,02/05/2003 12:00:00 AM,COLOMBIA,VILLAVICENCIO,SAN JOSÉ DEL GUAVIARE,META,VILLAVICENCIO,INSTITUTO LOS ANDES,NO OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,06/10/2002 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,JUAN BAUTSTA CABALLERO MEDINA,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,04/04/2003 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,CASANARE,PORE,IE RAFAEL URIBE URIBE,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,04/08/2004 12:00:00 AM,COLOMBIA,LA PRIMAVERA,LA PRIMAVERA,VICHADA,LA PRIMAVERA,I.E. SOLMERIDA BUILES,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,01/04/2001 12:00:00 AM,COLOMBIA,CHÍA,VILLAVICENCIO,META,VILLAVICENCIO,COL LUIS CARLOS GALAN SARMIENTO,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,07/15/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,LUIS CARLOS GALÁN SARMIENTO,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,07/20/1999 12:00:00 AM,COLOMBIA,BOGOTÁ D.C.,VISTA HERMOSA,META,VISTA HERMOSA,COLEGIO ANTONIO NARIÑO,NO OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,SOLTERO,12/27/2000 12:00:00 AM,COLOMBIA,MEDINA,CASTILLA LA NUEVA,META,GRANADA,INSTITUTO EDUCATIVO GENERAL SANTANDER,OFICIAL,106215,LICENCIATURA EN EDUCACIÓN FISICA Y DEPORTE,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,SOLTERO,05/28/2004 12:00:00 AM,COLOMBIA,MEDINA,RESTREPO,META,RESTREPO,INSTITUCION EDUCATIVA EMILIANO RESTREPO ECHAVARRIA,OFICIAL,106059,LICENCIATURA EN EDUCACIÓN INFANTIL,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,SOLTERO,08/29/2001 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO CHAMPAGNAT PINARES DE ORIENTE,NO OFICIAL,106059,LICENCIATURA EN EDUCACIÓN INFANTIL,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,SOLTERO,07/01/1998 12:00:00 AM,COLOMBIA,VILLAVICENCIO,RESTREPO,META,RESTREPO,INSTITUCION EDUCATIVA EMILIANO RESTREPO ECHAVARRIA,OFICIAL,106059,LICENCIATURA EN EDUCACIÓN INFANTIL,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,SOLTERO,03/06/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,I. E. JUAN PABLO II,OFICIAL,106059,LICENCIATURA EN EDUCACIÓN INFANTIL,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,SOLTERO,11/03/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,PUERTO LÓPEZ,META,PUERTO LÓPEZ,INST EDUC COLEGIO NACIONAL ENRIQUE OLAYA HERRERA,OFICIAL,106059,LICENCIATURA EN EDUCACIÓN INFANTIL,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,SOLTERO,05/07/2003 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,INSTITUTO TECNICO INDUSTRIAL,OFICIAL,106059,LICENCIATURA EN EDUCACIÓN INFANTIL,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,SOLTERO,02/08/2004 12:00:00 AM,COLOMBIA,SEGOVIA,PARATEBUENO,CUNDINAMARCA,PARATEBUENO,I.E.D. AGRICOLA PARATEBUENO,OFICIAL,106059,LICENCIATURA EN EDUCACIÓN INFANTIL,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,MASCULINO,SOLTERO,09/03/1999 12:00:00 AM,COLOMBIA,TARAIRA,VILLAVICENCIO,META,VILLAVICENCIO,INSTITUCION EDUCATIVA UNIDAD EDUCATIVA APIAY,OFICIAL,106059,LICENCIATURA EN EDUCACIÓN INFANTIL,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,SOLTERO,05/22/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO RODOLFO LLINÍS,NO OFICIAL,106059,LICENCIATURA EN EDUCACIÓN INFANTIL,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,SOLTERO,12/27/1998 12:00:00 AM,COLOMBIA,BUCARAMANGA,VILLAVICENCIO,META,VILLAVICENCIO,INSTITUCION EDUCATIVA INSTITUTO NACIONAL FRANCISCO JOSE DE CALDAS,OFICIAL,106059,LICENCIATURA EN EDUCACIÓN INFANTIL,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,SOLTERO,06/27/2002 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,INSTITUCION EDUCATIVA GERMAN ARCINIEGAS,OFICIAL,106059,LICENCIATURA EN EDUCACIÓN INFANTIL,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,SOLTERO,02/05/2003 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,ABRAHAM LINCOLN,OFICIAL,106059,LICENCIATURA EN EDUCACIÓN INFANTIL,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,SOLTERO,02/15/2002 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,INSTITUCION EDUCATIVA LAS PALMAS,OFICIAL,106059,LICENCIATURA EN EDUCACIÓN INFANTIL,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,SOLTERO,02/17/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COL DEPARTAMENTAL CATUMARE,OFICIAL,106059,LICENCIATURA EN EDUCACIÓN INFANTIL,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,UNION LIBRE,03/05/1999 12:00:00 AM,COLOMBIA,SAN MARTÍN,VILLAVICENCIO,META,CASTILLA LA NUEVA,IE HENRY DANIELS,OFICIAL,106059,LICENCIATURA EN EDUCACIÓN INFANTIL,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,SOLTERO,10/10/1999 12:00:00 AM,COLOMBIA,PRADERA,SAN JOSÉ DEL GUAVIARE,GUAVIARE,SAN JOSÉ DEL GUAVIARE,INSTITUCIÓN EDUCATIVA SIN BANDERAS,OFICIAL,106059,LICENCIATURA EN EDUCACIÓN INFANTIL,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
2021,2,ADMITIDOS,FEMENINO,SOLTERO,08/03/1997 12:00:00 AM,COLOMBIA,EL BANCO,VILLAVICENCIO,META,FUENTE DE ORO,EL PROGRESO,OFICIAL,106059,LICENCIATURA EN EDUCACIÓN INFANTIL,CIENCIAS HUMANAS Y DE LA EDUCACIÓN,PREGRADO,PRESENCIAL DIURNO,BARCELONA
